"state","county","latitude","longitude","readings","Region","id"
"Ohio","Trumbull",41.231167,-80.801914,9.33684210526316,"Central","OH"
"Ohio","Franklin",40.0877,-82.959773,10.078813559322,"Central","OH"
"Ohio","Portage",41.1644,-81.2352,9.27166666666667,"Central","OH"
"Ohio","Scioto",38.75465,-82.917,9.8140350877193,"Central","OH"
"Ohio","Cuyahoga",41.55523,-81.575256,9.35213675213675,"Central","OH"
"Ohio","Mahoning",41.095938,-80.658516,10.0826086956522,"Central","OH"
"Ohio","Cuyahoga",41.39629,-81.818667,9.66371681415929,"Central","OH"
"Ohio","Butler",39.33839,-84.5666,10.7491525423729,"Central","OH"
"Ohio","Stark",40.800729,-81.373008,10.4620689655172,"Central","OH"
"Ohio","Hamilton",39.19433,-84.478974,12.2540229885057,"Central","OH"
"Ohio","Summit",41.063526,-81.468956,10.8872928176796,"Central","OH"
"Ohio","Medina",41.0604,-81.9239,10.6397257314488,"Central","OH"
"Ohio","Lake",41.726811,-81.242156,8.93121387283237,"Central","OH"
"Ohio","Stark",40.786878,-81.394186,11.9674816625917,"Central","OH"
"Ohio","Butler",39.478849,-84.407675,11.3689075630252,"Central","OH"
"Ohio","Allen",40.770944,-84.0539,10.0083333333333,"Central","OH"
"Ohio","Lucas",41.62057,-83.64226,9.95882352941176,"Central","OH"
"Oklahoma","Oklahoma",35.614131,-97.475083,9.41610169491525,"Central","OK"
"Oklahoma","Tulsa",36.204902,-95.976537,9.65724637681159,"Central","OK"
"Oklahoma","Pittsburg",34.90227,-95.784375,10.9193593827751,"Central","OK"
"Oklahoma","Oklahoma",35.47292,-97.52709,9.66969696969697,"Central","OK"
"Oklahoma","Sequoyah",35.40814,-94.524413,10.1017857142857,"Central","OK"
"Oklahoma","Kay",36.697274,-97.081321,10.1663868622449,"Central","OK"
"Oregon","Linn",44.3958,-122.7305,9.70714285714286,"Northwest","OR"
"Oregon","Klamath",42.190296,-121.731369,10.5591304347826,"Northwest","OR"
"Oregon","Lane",44.026312,-123.083737,6.25866666666667,"Northwest","OR"
"Oregon","Crook",44.299787,-120.844773,8.83583333333333,"Northwest","OR"
"Oregon","Lake",42.189215,-120.353969,10.4823529411765,"Northwest","OR"
"Oregon","Lane",43.744352,-122.480487,7.725,"Northwest","OR"
"Oregon","Harney",43.58925,-119.04872,8.56475409836066,"Northwest","OR"
"Oregon","Jackson",42.31411,-122.87923,9.03537414965986,"Northwest","OR"
"Oregon","Multnomah",45.496641,-122.602877,7.35833333333333,"Northwest","OR"
"Oregon","Lane",44.046696,-123.017704,5.49848484848485,"Northwest","OR"
"Oregon","Umatilla",45.652231,-118.823033,7.24193548387097,"Northwest","OR"
"Oregon","Lane",44.067224,-123.141352,6.45338983050847,"Northwest","OR"
"Oregon","Josephine",42.434139,-123.348466,6.94193548387097,"Northwest","OR"
"Oregon","Washington",45.528501,-122.972398,7.11842105263158,"Northwest","OR"
"Oregon","Lane",43.799501,-123.053487,6.76302521008403,"Northwest","OR"
"Pennsylvania","Beaver",40.747796,-80.316442,9.89646474751491,"Mid-Atlantic","PA"
"Pennsylvania","Allegheny",40.617488,-79.727664,10.4890909090909,"Mid-Atlantic","PA"
"Pennsylvania","Centre",40.811389,-77.877028,10.5726633318825,"Mid-Atlantic","PA"
"Pennsylvania","Allegheny",40.46542,-79.960757,10.0255639097744,"Mid-Atlantic","PA"
"Pennsylvania","Erie",42.14175,-80.038611,11.2807300570613,"Mid-Atlantic","PA"
"Pennsylvania","Washington",40.268963,-80.243995,8.80758620689655,"Mid-Atlantic","PA"
"Pennsylvania","Northampton",40.628056,-75.341111,12.0489219969231,"Mid-Atlantic","PA"
"Pennsylvania","Allegheny",40.402328,-79.860973,11.506,"Mid-Atlantic","PA"
"Pennsylvania","Armstrong",40.814183,-79.56475,9.69074594293866,"Mid-Atlantic","PA"
"Pennsylvania","Bucks",40.107222,-74.882222,10.8913817033816,"Mid-Atlantic","PA"
"Pennsylvania","Allegheny",40.323768,-79.868062,14.4050125313283,"Mid-Atlantic","PA"
"Pennsylvania","Allegheny",40.606624,-80.021669,8.66296296296296,"Mid-Atlantic","PA"
"Pennsylvania","Mercer",41.215014,-80.484779,12.3949634721088,"Mid-Atlantic","PA"
"Pennsylvania","Washington",40.146667,-79.902222,10.3887147294618,"Mid-Atlantic","PA"
"Pennsylvania","Northampton",40.645889,-75.404397,10.9760124610592,"Mid-Atlantic","PA"
"Pennsylvania","Philadelphia",39.960061,-75.142224,10.1774390243902,"Mid-Atlantic","PA"
"Pennsylvania","Cumberland",40.246528,-77.18675,11.6431531896552,"Mid-Atlantic","PA"
"Pennsylvania","Adams",39.92002,-77.30968,11.0030883116691,"Mid-Atlantic","PA"
"Pennsylvania","Washington",40.170556,-80.261389,10.5909264350337,"Mid-Atlantic","PA"
"Pennsylvania","Cambria",40.309722,-78.915,11.5552034927746,"Mid-Atlantic","PA"
"Pennsylvania","Washington",40.445278,-80.420833,6.68494455159705,"Mid-Atlantic","PA"
"Pennsylvania","Berks",40.38335,-75.9686,11.1049902559853,"Mid-Atlantic","PA"
"Pennsylvania","York",39.965278,-76.699444,10.1804025354108,"Mid-Atlantic","PA"
"Pennsylvania","Westmoreland",40.304694,-79.505667,10.6721704092332,"Mid-Atlantic","PA"
"Pennsylvania","Blair",40.535278,-78.370833,11.6605310854701,"Mid-Atlantic","PA"
"Pennsylvania","Chester",39.834461,-75.768242,9.78285145054945,"Mid-Atlantic","PA"
"Pennsylvania","Allegheny",40.375644,-80.169943,9.23888888888889,"Mid-Atlantic","PA"
"Pennsylvania","Allegheny",40.294341,-79.885331,9.41111111111111,"Mid-Atlantic","PA"
"Pennsylvania","Dauphin",40.246992,-76.846988,11.6037037037037,"Mid-Atlantic","PA"
"Pennsylvania","Philadelphia",39.944651,-75.165206,10.1830838323353,"Mid-Atlantic","PA"
"Pennsylvania","Lancaster",40.046667,-76.283333,12.6856735761354,"Mid-Atlantic","PA"
"Pennsylvania","Allegheny",40.499767,-80.071337,10.9522522522523,"Mid-Atlantic","PA"
"Pennsylvania","Monroe",41.08306,-75.32328,7.89085952698864,"Mid-Atlantic","PA"
"Pennsylvania","Delaware",39.835556,-75.3725,12.713678226209,"Mid-Atlantic","PA"
"Pennsylvania","Philadelphia",39.922867,-75.186921,10.3172307692308,"Mid-Atlantic","PA"
"Pennsylvania","Lackawanna",41.442778,-75.623056,8.39508529496403,"Mid-Atlantic","PA"
"Pennsylvania","Montgomery",40.112222,-75.309167,8.71782560671937,"Mid-Atlantic","PA"
"Pennsylvania","Philadelphia",40.035985,-75.002405,11.1352029146341,"Mid-Atlantic","PA"
"Pennsylvania","Philadelphia",40.008889,-75.09778,9.99574468085106,"Mid-Atlantic","PA"
"Pennsylvania","Lebanon",40.337328,-76.383447,14.1859498403483,"Mid-Atlantic","PA"
"Puerto Rico","Humacao",18.15344,-65.828617,5.32385321100917,NA,NA
"Puerto Rico","Fajardo",18.383983,-65.618888,4.35714285714286,NA,NA
"Puerto Rico","Ponce",18.009558,-66.627249,6.47037037037037,NA,NA
"Puerto Rico","Mayagnez",18.200099,-67.14588,6.22434782608696,NA,NA
"Puerto Rico","Guayanilla",18.045111,-66.802253,5.65714285714286,NA,NA
"Puerto Rico","Adjuntas",18.175378,-66.725988,5.18181818181818,NA,NA
"Puerto Rico","San Juan",18.449814,-66.05251,7.48588235294118,NA,NA
"Puerto Rico","Bayamon",18.39982,-66.171125,6.36637168141593,NA,NA
"Puerto Rico","Guayama",17.957894,-66.165016,5.44424778761062,NA,NA
"Puerto Rico","Guaynabo",18.440095,-66.11446,7.6,NA,NA
"Rhode Island","Providence",41.809235,-71.40743,7.79396551724138,"Northeast","RI"
"Rhode Island","Kent",41.615237,-71.72,6.11307002720207,"Northeast","RI"
"Rhode Island","Providence",41.841573,-71.36077,7.72353940203046,"Northeast","RI"
"Rhode Island","Providence",41.874668,-71.379971,9.93018867924528,"Northeast","RI"
"Rhode Island","Washington",41.49511,-71.423705,6.21434834285714,"Northeast","RI"
"Rhode Island","Providence",41.807776,-71.415105,7.66494396496815,"Northeast","RI"
"South Carolina","Greenville",34.751848,-82.256701,9.2811320754717,"Mid-Atlantic","SC"
"South Carolina","Spartanburg",34.955566,-81.924797,9.77787610619469,"Mid-Atlantic","SC"
"South Carolina","Florence",34.214263,-79.767347,9.25,"Mid-Atlantic","SC"
"South Carolina","Greenville",34.843895,-82.414585,9.97768115942029,"Mid-Atlantic","SC"
"South Carolina","Lexington",34.051017,-81.15495,10.0609090909091,"Mid-Atlantic","SC"
"South Carolina","Richland",34.093959,-80.962304,8.95357142857143,"Mid-Atlantic","SC"
"South Carolina","Edgefield",33.739963,-81.853635,8.87767857142857,"Mid-Atlantic","SC"
"South Carolina","Charleston",32.790984,-79.958694,7.70934844192635,"Mid-Atlantic","SC"
"South Carolina","Greenville",34.899141,-82.31307,9.82685185185185,"Mid-Atlantic","SC"
"South Carolina","Chesterfield",34.615367,-80.198787,8.25326086956522,"Mid-Atlantic","SC"
"South Carolina","Charleston",32.980254,-80.06501,8.65901234567901,"Mid-Atlantic","SC"
"South Carolina","Richland",33.991509,-81.024141,9.73861386138614,"Mid-Atlantic","SC"
"South Dakota","Union",42.850975,-96.747325,7.46840058757062,"Central","SD"
"South Dakota","Pennington",44.087397,-103.273777,6.19244993539326,"Central","SD"
"South Dakota","Custer",43.55764,-103.48386,4.93371020253165,"Central","SD"
"South Dakota","Brookings",44.310283,-96.80071,8.6198347107438,"Central","SD"
"South Dakota","Pennington",44.078352,-103.22824,5.78761061946903,"Central","SD"
"South Dakota","Union",42.751518,-96.707208,9.87726498333333,"Central","SD"
"South Dakota","Minnehaha",43.54792,-96.700769,6.28915558571429,"Central","SD"
"South Dakota","Brown",45.4625,-98.486111,7.53666666666667,"Central","SD"
"South Dakota","Minnehaha",43.544289,-96.726435,8.73524590163934,"Central","SD"
"South Dakota","Codington",44.89965,-97.128802,10.9396659576023,"Central","SD"
"South Dakota","Jackson",43.74561,-101.941218,4.18887479532967,"Central","SD"
"Tennessee","Hamilton",34.99438,-85.24293,10.0713114754098,"South","TN"
"Tennessee","Roane",35.9255,-84.51657,11.0390904362292,"South","TN"
"Tennessee","Roane",35.889824,-84.51713,11.2055549487179,"South","TN"
"Tennessee","Hamilton",35.233476,-85.181581,10.0206349206349,"South","TN"
"Tennessee","Roane",35.907121,-84.49709,12.9681966153846,"South","TN"
"Tennessee","Roane",35.902566,-84.524061,12.7270974616822,"South","TN"
"Tennessee","Hamilton",35.050918,-85.293019,9.95690376569038,"South","TN"
"Tennessee","Roane",35.916761,-84.503624,11.3930492784091,"South","TN"
"Texas","El Paso",31.765685,-106.455227,12.3550788820827,"Southwest","TX"
"Texas","Dallas",32.774262,-96.797686,10.6953703703704,"Southwest","TX"
"Texas","Harris",29.670025,-95.128508,9.86161127903469,"Southwest","TX"
"Texas","Bexar",29.275381,-98.311692,8.61333333333333,"Southwest","TX"
"Texas","El Paso",31.768291,-106.50126,7.35,"Southwest","TX"
"Texas","Travis",30.483168,-97.872301,7.71785714285714,"Southwest","TX"
"Texas","Travis",30.263208,-97.712883,10.142,"Southwest","TX"
"Texas","Ellis",32.482083,-97.026899,10.0921568627451,"Southwest","TX"
"Texas","Hidalgo",26.22621,-98.291069,10.26,"Southwest","TX"
"Texas","Nueces",27.811817,-97.465703,9.50545454545455,"Southwest","TX"
"Texas","Nueces",27.804505,-97.431582,10.1715976331361,"Southwest","TX"
"Texas","Tarrant",32.759143,-97.342334,10.5578947368421,"Southwest","TX"
"Texas","Harris",29.901036,-95.326137,11.2065573770492,"Southwest","TX"
"Texas","Bexar",29.51509,-98.620166,8.71833333333333,"Southwest","TX"
"Texas","Harris",29.733726,-95.257593,12.050243902439,"Southwest","TX"
"Texas","Harrison",32.668987,-94.167457,10.3728813559322,"Southwest","TX"
"Texas","Cameron",26.069615,-97.1622,9.84454545454545,"Southwest","TX"
"Texas","Harris",29.770698,-95.031232,10.6666666666667,"Southwest","TX"
"Texas","Dallas",32.820061,-96.860117,11.0812579221014,"Southwest","TX"
"Texas","Bowie",33.425758,-94.070802,10.5305084745763,"Southwest","TX"
"Texas","Tarrant",32.805818,-97.356568,10.4818181818182,"Southwest","TX"
"Utah","Utah",40.253611,-111.663056,8.08313953488372,"Southwest","UT"
"Utah","Salt Lake",40.708611,-112.094722,6.87310924369748,"Southwest","UT"
"Utah","Salt Lake",40.736389,-111.872222,8.32752808988764,"Southwest","UT"
"Utah","Weber",41.303614,-111.987871,7.33189655172414,"Southwest","UT"
"Utah","Box Elder",41.492707,-112.018863,6.87647058823529,"Southwest","UT"
"Utah","Uintah",40.452267,-109.510393,6.92894736842105,"Southwest","UT"
"Utah","Tooele",40.543309,-112.299618,5.86517857142857,"Southwest","UT"
"Utah","Washington",37.1983,-113.1506,6.55741343664122,"Southwest","UT"
"Utah","Uintah",39.868622,-109.097302,5.19458474462705,"Southwest","UT"
"Utah","Davis",40.902967,-111.884467,7.57950819672131,"Southwest","UT"
"Utah","Salt Lake",40.78422,-111.931,8.99081081081081,"Southwest","UT"
"Utah","Duchesne",40.294178,-110.009732,6.23013698630137,"Southwest","UT"
"Utah","Cache",41.731111,-111.8375,7.77668393782383,"Southwest","UT"
"Utah","Utah",40.341389,-111.713611,7.9622754491018,"Southwest","UT"
"Utah","Utah",40.136336,-111.660502,7.21176470588235,"Southwest","UT"
"Utah","Weber",41.206321,-111.975524,9.33119533527697,"Southwest","UT"
"Vermont","Bennington",42.88759,-73.24984,6.72429906542056,"Northeast","VT"
"Vermont","Chittenden",44.52839,-72.86884,4.54955752212389,"Northeast","VT"
"Vermont","Chittenden",44.480278,-73.214444,6.84144144144144,"Northeast","VT"
"Vermont","Rutland",43.608056,-72.982778,8.9304347826087,"Northeast","VT"
"Virgin Islands","St Croix",17.714444,-64.785278,4.9156862745098,NA,NA
"Virginia","Frederick",39.28102,-78.08157,9.81885245901639,"Mid-Atlantic","VA"
"Virginia","Bristol City",36.608,-82.1641,8.78852459016393,"Mid-Atlantic","VA"
"Virginia","Charles",37.34438,-77.25925,8.09568965517241,"Mid-Atlantic","VA"
"Virginia","Henrico",37.55652,-77.40027,8.65529157667387,"Mid-Atlantic","VA"
"Virginia","Fairfax",38.77335,-77.10468,8.74450867052023,"Mid-Atlantic","VA"
"Virginia","Rockingham",38.47753,-78.81952,8.80084745762712,"Mid-Atlantic","VA"
"Virginia","Arlington",38.8577,-77.05922,9.43119658119658,"Mid-Atlantic","VA"
"Virginia","Lynchburg City",37.332706,-79.215011,7.60347826086957,"Mid-Atlantic","VA"
"Virginia","Roanoke City",37.297167,-79.955733,9.07492795389049,"Mid-Atlantic","VA"
"Virginia","Loudoun",39.02473,-77.48925,9.03873873873874,"Mid-Atlantic","VA"
"Virginia","Chesterfield",37.43467,-77.45118,8.87916666666667,"Mid-Atlantic","VA"
"Virginia","Virginia Beach City",36.841883,-76.181233,8.25768115942029,"Mid-Atlantic","VA"
"Virginia","Norfolk City",36.85555,-76.30135,8.14309392265193,"Mid-Atlantic","VA"
"Virginia","Salem City",37.297883,-80.081017,8.89272727272727,"Mid-Atlantic","VA"
"Virginia","Albemarle",38.07657,-78.50397,7.76583333333333,"Mid-Atlantic","VA"
"Virginia","Page",38.66373,-78.50442,8.32166666666667,"Mid-Atlantic","VA"
"Virginia","Alexandria City",38.810403,-77.04435,9.4,"Mid-Atlantic","VA"
"Virginia","Henrico",37.67132,-77.5664,8.29457364341085,"Mid-Atlantic","VA"
"Virginia","Hampton City",37.103733,-76.387017,7.69583333333333,"Mid-Atlantic","VA"
"Washington","Snohomish",47.8064,-122.3167,4.89317001809955,"Northwest","WA"
"Washington","Chelan",47.43061,-120.34195,10.2121252222222,"Northwest","WA"
"Washington","Whatcom",48.76278,-122.44028,4.08510643076923,"Northwest","WA"
"Washington","King",47.568236,-122.308628,5.97407839754601,"Northwest","WA"
"Washington","Snohomish",48.054315,-122.171529,7.12541283499547,"Northwest","WA"
"Washington","King",47.55975,-122.338265,9.76033020718232,"Northwest","WA"
"Washington","Kitsap",47.592675,-122.627397,4.4581411318328,"Northwest","WA"
"Washington","King",47.386111,-122.230278,6.4855346893617,"Northwest","WA"
"Washington","Yakima",46.598056,-120.499167,10.3512569179487,"Northwest","WA"
"Washington","Snohomish",48.2469,-121.6031,6.01772118508287,"Northwest","WA"
"Washington","Pierce",47.1864,-122.4517,7.31194635117773,"Northwest","WA"
"Washington","Spokane",47.672482,-117.364852,7.85,"Northwest","WA"
"Washington","Clark",45.648333,-122.586944,6.90997239148936,"Northwest","WA"
"West Virginia","Marion",39.481483,-80.134667,10.3303278688525,"Mid-Atlantic","WV"
"West Virginia","Berkeley",39.448006,-77.964125,11.3719298245614,"Mid-Atlantic","WV"
"West Virginia","Brooke",40.394583,-80.612017,10.8465753424658,"Mid-Atlantic","WV"
"West Virginia","Harrison",39.278117,-80.34225,9.70434782608696,"Mid-Atlantic","WV"
"West Virginia","Raleigh",37.807767,-81.197433,8.32644628099174,"Mid-Atlantic","WV"
"West Virginia","Brooke",40.341023,-80.596635,11.2512396694215,"Mid-Atlantic","WV"
"West Virginia","Marshall",39.915961,-80.733858,11.804132231405,"Mid-Atlantic","WV"
"West Virginia","Hancock",40.421539,-80.580717,10.065,"Mid-Atlantic","WV"
"West Virginia","Kanawha",38.3456,-81.628317,9.7957264957265,"Mid-Atlantic","WV"
"West Virginia","Cabell",38.424133,-82.4259,10.6687943262411,"Mid-Atlantic","WV"
"West Virginia","Ohio",40.114876,-80.700972,10.4391666666667,"Mid-Atlantic","WV"
"West Virginia","Kanawha",38.366183,-81.693717,10.8241379310345,"Mid-Atlantic","WV"
"West Virginia","Wood",39.323533,-81.552367,10.3099099099099,"Mid-Atlantic","WV"
"West Virginia","Monongalia",39.649367,-79.920867,8.84601769911504,"Mid-Atlantic","WV"
"Wisconsin","Ozaukee",43.49806,-87.81,8.94406779661017,"Central","WI"
"Wisconsin","Dane",43.100838,-89.357298,9.40983606557377,"Central","WI"
"Wisconsin","Milwaukee",43.016667,-87.933333,10.6991596638655,"Central","WI"
"Wisconsin","Taylor",45.2066,-90.5972,7.62168672289157,"Central","WI"
"Wisconsin","Eau Claire",44.761,-91.143,8.04827586206897,"Central","WI"
"Wisconsin","Vilas",46.052,-89.653,5.34423076923077,"Central","WI"
"Wisconsin","La Crosse",43.7775,-91.2269,8.23666666666667,"Central","WI"
"Wisconsin","Waukesha",43.020075,-88.21507,10.5147540983607,"Central","WI"
"Wisconsin","Sauk",43.4351,-89.6797,8.28068983128834,"Central","WI"
"Wisconsin","Grant",42.693,-90.698,9.15847457627119,"Central","WI"
"Wisconsin","Dane",43.0733,-89.4358,9.31228070175439,"Central","WI"
"Wisconsin","Milwaukee",42.93056,-87.932104,10.4603448275862,"Central","WI"
"Wisconsin","Brown",44.50729,-87.99344,8.76164021164021,"Central","WI"
"Wisconsin","Forest",45.563,-88.8088,6.0034255546875,"Central","WI"
"Wisconsin","Ashland",46.602,-90.656,5.29217391304348,"Central","WI"
"Wisconsin","Kenosha",42.504722,-87.8093,9.42649572649573,"Central","WI"
"Wisconsin","Milwaukee",43.039871,-87.920794,9.82677165354331,"Central","WI"
"Wisconsin","Dodge",43.466111,-88.621111,8.92068965517241,"Central","WI"
"Wisconsin","Milwaukee",43.060975,-87.913504,10.1034090909091,"Central","WI"
"Wisconsin","Outagamie",44.30738,-88.395178,8.83903225806452,"Central","WI"
"Wyoming","Sublette",42.98,-110.353,4.64350024010914,"Northwest","WY"
"Wyoming","Laramie",41.182227,-104.778334,4.27248393648817,"Northwest","WY"
"Wyoming","Sublette",42.870531,-109.860957,5.32264150943396,"Northwest","WY"
"Wyoming","Park",44.532426,-109.072975,5.17844827586207,"Northwest","WY"
"Wyoming","Sweetwater",41.591613,-109.220722,7.24634146341463,"Northwest","WY"
"Wyoming","Sublette",42.869824,-109.87076,7.12462252478839,"Northwest","WY"
"Wyoming","Natrona",42.851064,-106.325088,5.6957264957265,"Northwest","WY"
"Wyoming","Teton",43.47808,-110.76118,6.4972972972973,"Northwest","WY"
"Wyoming","Sublette",42.486361,-110.098861,7.25504667417417,"Northwest","WY"
"Wyoming","Campbell",44.502675,-105.539763,5.72940698187311,"Northwest","WY"
"Wyoming","Campbell",44.265833,-105.504167,3.25524305921053,"Northwest","WY"
"Wyoming","Campbell",43.6483,-105.2133,4.82677618128655,"Northwest","WY"
"Wyoming","Sweetwater",41.588717,-109.760975,6.04484304932735,"Northwest","WY"
"Wyoming","Campbell",44.097074,-105.343164,8.71392038383838,"Northwest","WY"
"Wyoming","Converse",42.766972,-105.303528,3.55500813793103,"Northwest","WY"
"Wyoming","Converse",43.426621,-105.386453,5.74401802843602,"Northwest","WY"
"Wyoming","Sheridan",44.815142,-106.955933,7.69480519480519,"Northwest","WY"
"Wyoming","Laramie",41.139976,-104.817801,5.29240506329114,"Northwest","WY"
"Wyoming","Sheridan",44.805494,-106.976243,4.35744680851064,"Northwest","WY"
"Wyoming","Fremont",43.258556,-108.578889,2.47343167582418,"Northwest","WY"
"Wyoming","Albany",41.311586,-105.591725,5.54571428571429,"Northwest","WY"
"Wyoming","Fremont",42.841049,-108.736277,8.07087378640777,"Northwest","WY"
"Wyoming","Sheridan",44.795508,-106.958569,7.11147540983607,"Northwest","WY"
"District of Columbia",NA,NA,NA,NA,"Mid-Atlantic","DC"
"Illinois",NA,NA,NA,NA,"Central","IL"
"Maine",NA,NA,NA,NA,"Northeast","ME"
